,date,datatype,station,attributes,value
146,2018-04-16T00:00:00,DAPR,GHCND:US1MASF0001,",,N,",3.0
147,2018-04-16T00:00:00,MDPR,GHCND:US1MASF0001,",,N,",0.47
148,2018-04-17T00:00:00,PRCP,GHCND:US1MASF0001,",,N,",1.92
149,2018-04-18T00:00:00,PRCP,GHCND:US1MASF0001,",,N,",0.02
150,2018-04-18T00:00:00,SNOW,GHCND:US1MASF0001,",,N,",0.0
151,2018-04-18T00:00:00,SNWD,GHCND:US1MASF0001,",,N,",0.0
152,2018-04-19T00:00:00,PRCP,GHCND:US1MASF0001,",,N,",0.06
153,2018-04-19T00:00:00,SNOW,GHCND:US1MASF0001,",,N,",0.0
154,2018-04-19T00:00:00,SNWD,GHCND:US1MASF0001,",,N,",0.0
155,2018-04-20T00:00:00,PRCP,GHCND:US1MASF0001,",,N,",0.16
156,2018-04-23T00:00:00,DAPR,GHCND:US1MASF0001,",,N,",3.0
157,2018-04-23T00:00:00,MDPR,GHCND:US1MASF0001,",,N,",0.0
158,2018-04-24T00:00:00,PRCP,GHCND:US1MASF0001,",,N,",0.0
159,2018-04-24T00:00:00,SNOW,GHCND:US1MASF0001,",,N,",0.0
160,2018-04-25T00:00:00,PRCP,GHCND:US1MASF0001,",,N,",0.02
161,2018-04-26T00:00:00,PRCP,GHCND:US1MASF0001,",,N,",0.94
162,2018-04-27T00:00:00,PRCP,GHCND:US1MASF0001,"T,,N,",0.0
163,2018-04-30T00:00:00,DAPR,GHCND:US1MASF0001,",,N,",3.0
164,2018-04-30T00:00:00,MDPR,GHCND:US1MASF0001,",,N,",0.44
165,2018-05-01T00:00:00,PRCP,GHCND:US1MASF0001,",,N,",0.18
166,2018-05-02T00:00:00,PRCP,GHCND:US1MASF0001,",,N,",0.0
167,2018-05-02T00:00:00,SNOW,GHCND:US1MASF0001,",,N,",0.0
168,2018-05-03T00:00:00,PRCP,GHCND:US1MASF0001,",,N,",0.0
169,2018-05-03T00:00:00,SNOW,GHCND:US1MASF0001,",,N,",0.0
170,2018-05-04T00:00:00,PRCP,GHCND:US1MASF0001,",,N,",0.03
171,2018-05-07T00:00:00,DAPR,GHCND:US1MASF0001,",,N,",3.0
172,2018-05-07T00:00:00,MDPR,GHCND:US1MASF0001,",,N,",0.21
173,2018-05-08T00:00:00,PRCP,GHCND:US1MASF0001,"T,,N,",0.0
174,2018-05-09T00:00:00,PRCP,GHCND:US1MASF0001,",,N,",0.0
175,2018-05-09T00:00:00,SNOW,GHCND:US1MASF0001,",,N,",0.0
176,2018-05-10T00:00:00,PRCP,GHCND:US1MASF0001,",,N,",0.01
177,2018-05-11T00:00:00,PRCP,GHCND:US1MASF0001,",,N,",0.0
178,2018-05-11T00:00:00,SNOW,GHCND:US1MASF0001,",,N,",0.0
179,2018-05-14T00:00:00,DAPR,GHCND:US1MASF0001,",,N,",3.0
180,2018-05-14T00:00:00,MDPR,GHCND:US1MASF0001,",,N,",0.2
181,2018-05-15T00:00:00,PRCP,GHCND:US1MASF0001,",,N,",0.0
182,2018-05-15T00:00:00,SNOW,GHCND:US1MASF0001,",,N,",0.0
183,2018-05-16T00:00:00,PRCP,GHCND:US1MASF0001,",,N,",0.73
184,2018-05-17T00:00:00,PRCP,GHCND:US1MASF0001,",,N,",0.0
185,2018-05-17T00:00:00,SNOW,GHCND:US1MASF0001,",,N,",0.0
186,2018-05-18T00:00:00,PRCP,GHCND:US1MASF0001,",,N,",0.0
187,2018-05-18T00:00:00,SNOW,GHCND:US1MASF0001,",,N,",0.0
188,2018-05-21T00:00:00,DAPR,GHCND:US1MASF0001,",,N,",3.0
189,2018-05-21T00:00:00,MDPR,GHCND:US1MASF0001,",,N,",0.27
190,2018-05-22T00:00:00,PRCP,GHCND:US1MASF0001,",,N,",0.0
191,2018-05-22T00:00:00,SNOW,GHCND:US1MASF0001,",,N,",0.0
192,2018-05-23T00:00:00,PRCP,GHCND:US1MASF0001,",,N,",0.03
193,2018-05-24T00:00:00,PRCP,GHCND:US1MASF0001,",,N,",0.0
194,2018-05-24T00:00:00,SNOW,GHCND:US1MASF0001,",,N,",0.0
195,2018-05-25T00:00:00,PRCP,GHCND:US1MASF0001,",,N,",0.0
196,2018-05-25T00:00:00,SNOW,GHCND:US1MASF0001,",,N,",0.0
197,2018-05-29T00:00:00,DAPR,GHCND:US1MASF0001,",,N,",4.0
198,2018-05-29T00:00:00,MDPR,GHCND:US1MASF0001,",,N,",0.05
199,2018-05-30T00:00:00,PRCP,GHCND:US1MASF0001,",,N,",0.0
